"filename", "language", "Markdown", "Shell Script", "Python", "PowerShell", "Go", "YAML", "Batch", "Makefile", "TypeScript", "JSON", "JSON with Comments", "HTML", "JavaScript", "TypeScript JSX", "CSS", "XML", "Docker", "comment", "blank", "total"
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\review\repository.go", "Go", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 151
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\reviewreply\repository.go", "Go", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 45
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\reviewreport\repository.go", "Go", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 94
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\reviewreport\repository_test.go", "Go", 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31, 232
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\role\repository.go", "Go", 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 43, 281
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\serviceitem\repository.go", "Go", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 172
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\serviceitem\repository_simple_test.go", "Go", 0, 0, 0, 0, 574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 69, 700
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\stats\repository.go", "Go", 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 175
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\testUtils.go", "Go", 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 28, 215
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\types.go", "Go", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\user\player.go", "Go", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 111
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\user\playerTag.go", "Go", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 70
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\user\tag.go", "Go", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 144
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\user\tag_test.go", "Go", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 102
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\user\user.go", "Go", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 194
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\user\wallet.go", "Go", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\user_behavior\repository.go", "Go", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 82
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\user_login_history\repository.go", "Go", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 63
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\wallet\repository.go", "Go", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\repository\withdraw\repository.go", "Go", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 25, 188
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\router\adminRoutes.go", "Go", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 55
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\router\healthRoutes.go", "Go", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 13
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\router\playerRoutes.go", "Go", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\router\router.go", "Go", 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 62, 402
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\router\services.go", "Go", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 155
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\router\userRoutes.go", "Go", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 24
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\admin\admin.go", "Go", 0, 0, 0, 0, 2036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 257, 2474
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\admin\errors.go", "Go", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 102
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\admin\menuService.go", "Go", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 59
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\admin\password_validation_test.go", "Go", 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 218
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\admin\permissionService.go", "Go", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 35, 204
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\admin\roleService.go", "Go", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 45, 260
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\admin\statsService.go", "Go", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 138
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\admin\wrap.go", "Go", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 57
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\analytics\analytics.go", "Go", 0, 0, 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 79, 451
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\assignment\service.go", "Go", 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 67, 418
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\auth\auth.go", "Go", 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 40, 310
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\chat\cleanup.go", "Go", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 42
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\chat\service.go", "Go", 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 287
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\commission\commission.go", "Go", 0, 0, 0, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 76, 650
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\content\feedModeration.go", "Go", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 56
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\content\feedService.go", "Go", 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 238
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\content\notificationService.go", "Go", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 119
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\doc.go", "Go", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\earnings\earnings.go", "Go", 0, 0, 0, 0, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 66, 514
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\errors.go", "Go", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 28
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\feed\moderation.go", "Go", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 57
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\feed\service.go", "Go", 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 23, 239
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\gift\gift.go", "Go", 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 36, 287
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\item\item.go", "Go", 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 354
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\kpi\kpi.go", "Go", 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 82, 475
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\menu\service.go", "Go", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 59
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\monitor\realtime.go", "Go", 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 37, 264
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\notification\service.go", "Go", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 107
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\order\creation.go", "Go", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 36
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\order\disputeService.go", "Go", 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 66, 417
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\order\order.go", "Go", 0, 0, 0, 0, 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 106, 830
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\order\paymentProvider.go", "Go", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 59
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\order\paymentService.go", "Go", 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 60, 422
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\order\pricing.go", "Go", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 17
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\order\reviewService.go", "Go", 0, 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 47, 361
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\order\validation.go", "Go", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 22
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\payment\payment.go", "Go", 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 61, 424
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\payment\provider.go", "Go", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\payment\wrap.go", "Go", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 34
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\permission\permission.go", "Go", 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 35, 208
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\player\player.go", "Go", 0, 0, 0, 0, 496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 81, 654
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\ranking\ranking.go", "Go", 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 41, 280
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\review\report.go", "Go", 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 37, 294
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\review\report_test.go", "Go", 0, 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 83, 478
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\review\review.go", "Go", 0, 0, 0, 0, 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 68, 487
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\role\role.go", "Go", 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 46, 269
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\stats\stats.go", "Go", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 46
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\team\doc.go", "Go", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\team\service.go", "Go", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 33, 224
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\user\batchService.go", "Go", 0, 0, 0, 0, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 53, 422
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\user\earnings.go", "Go", 0, 0, 0, 0, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 66, 514
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\user\tagService.go", "Go", 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 49, 287
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\service\wallet\wallet.go", "Go", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 101
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\usertag_test\admin_user_tag_test.go", "Go", 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 180
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\ws\client.go", "Go", 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 184
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\ws\handler.go", "Go", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 102
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\ws\hub.go", "Go", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 172
"c:\Users\a2778\Desktop\code\GameLink\backend\internal\ws\message.go", "Go", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 136
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\apierr\errors.go", "Go", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 28, 240
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\apierr\errors_test.go", "Go", 0, 0, 0, 0, 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 272, 136, 786
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\apierr\messages.go", "Go", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 43
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\auth\jwt.go", "Go", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 26, 177
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\auth\jwt_100percent_final_test.go", "Go", 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 70, 416
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\auth\jwt_additional_test.go", "Go", 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 59, 341
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\auth\jwt_coverage_test.go", "Go", 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 41, 213
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\auth\jwt_edge_cases_test.go", "Go", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 28, 196
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\auth\jwt_final_test.go", "Go", 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 44, 312
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\auth\jwt_test.go", "Go", 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 39, 251
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\cache\cache.go", "Go", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 27
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\cache\cache_test.go", "Go", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 18, 90
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\cache\interfaces.go", "Go", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 13
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\cache\lock.go", "Go", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 83
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\cache\lock_test.go", "Go", 0, 0, 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 91, 498
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\cache\memory.go", "Go", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 92
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\cache\memory_test.go", "Go", 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 68, 371
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\cache\redis.go", "Go", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 59
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\config\database.go", "Go", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\config\defaults.go", "Go", 0, 0, 0, 0, 780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 159, 1044
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\config\env.go", "Go", 0, 0, 0, 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 41, 413
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\config\validate.go", "Go", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 124
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\container\container.go", "Go", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 27
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\container\providers.go", "Go", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 177
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\container\wire.go", "Go", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\container\wireGen.go", "Go", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 50
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\db\db.go", "Go", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 26
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\db\interfaces.go", "Go", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 13
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\db\migrate.go", "Go", 0, 0, 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 47, 457
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\db\postgres.go", "Go", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\db\seed.go", "Go", 0, 0, 0, 0, 1231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 68, 1322
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\db\sqlite.go", "Go", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 95
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\lifecycle\manager.go", "Go", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 70
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\lifecycle\registry.go", "Go", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 43
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\lifecycle\service.go", "Go", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 46
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\logging\ctx.go", "Go", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 46
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\logging\ctx_test.go", "Go", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 31, 162
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\logging\logger.go", "Go", 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 49, 388
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\logging\logger_test.go", "Go", 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 53, 299
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\metrics\business.go", "Go", 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28, 250
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\metrics\business_test.go", "Go", 0, 0, 0, 0, 354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 90, 581
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\metrics\gorm.go", "Go", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 47
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\metrics\gorm_test.go", "Go", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 112
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\metrics\metrics.go", "Go", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 69
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\metrics\metrics_test.go", "Go", 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 43, 279
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\safety\safety.go", "Go", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 42
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\safety\safety_test.go", "Go", 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 57, 353
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\scheduler\chatRetention.go", "Go", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 77
"c:\Users\a2778\Desktop\code\GameLink\backend\pkg\scheduler\interfaces.go", "Go", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
